Time(s),LateralError_e(m),ControlOutput_u,VehiclePos_y(m),ReferencePos_r(m),P_Term,I_Term,D_Term,SteeringAngle_delta(deg),VehicleGlobalX(m),VehicleGlobalZ(m),TargetGlobalX(m),TargetGlobalZ(m)
21.2000,2.5318,1.0000,2.5318,0.0000,-2.5318,0.0000,6.9220,8.2000,-21.5676,740.2115,-21.9756,742.4307
21.3200,0.8914,1.0000,0.8914,0.0000,-0.8914,0.0000,6.7905,22.6000,-21.6247,741.8604,-21.7987,742.4623
21.4200,-0.4033,1.0000,-0.4033,0.0000,0.4033,0.0000,6.2941,34.6000,-21.2933,743.2023,-21.3264,742.5467
21.5200,-1.4510,1.0000,-1.4510,0.0000,1.4510,0.0000,4.8021,35.0000,-20.4865,744.3374,-20.4266,742.7083
21.6200,-2.0721,1.0000,-2.0721,0.0000,2.0721,0.0000,2.4988,35.0000,-19.2916,745.0829,-19.1822,742.9337
21.7400,-2.0984,1.0000,-2.0984,0.0000,2.0984,0.0000,-0.8837,35.0000,-17.5866,745.2813,-17.4972,743.2426
21.8400,-1.5194,-1.0000,-1.5194,0.0000,1.5194,0.0000,-3.4181,23.0000,-16.1798,744.8676,-16.1730,743.4889
21.9400,-0.6053,-1.0000,-0.6053,0.0000,0.6053,0.0000,-4.8294,11.0000,-14.8795,744.1396,-15.0198,743.7059
22.0600,0.6690,-1.0000,0.6690,0.0000,-0.6690,0.0000,-5.3769,-3.4000,-13.3897,743.1174,-13.7641,743.9449
22.1600,1.7035,-1.0000,1.7035,0.0000,-1.7035,0.0000,-5.0282,-15.4000,-12.0992,742.3391,-12.6914,744.1520
22.2600,2.5401,-1.0000,2.5401,0.0000,-2.5401,0.0000,-3.8092,-27.4000,-10.6912,741.8281,-11.4744,744.3903
22.3600,2.9546,-1.0000,2.9546,0.0000,-2.9546,0.0000,-1.3809,-35.0000,-9.2048,741.8174,-10.0785,744.6677
22.4800,2.6618,-0.4209,2.6618,0.0000,-2.6618,0.0000,2.2409,-32.6000,-7.6115,742.5849,-8.3820,745.0125
22.5800,1.8626,1.0000,1.8626,0.0000,-1.8626,0.0000,4.4103,-20.6000,-6.6185,743.6772,-7.1785,745.2621
22.6800,0.8128,1.0000,0.8128,0.0000,-0.8128,0.0000,5.4168,-8.6000,-5.8584,744.9398,-6.1687,745.4756
22.8000,-0.5441,1.0000,-0.5441,0.0000,0.5441,0.0000,5.6425,5.8000,-5.0453,746.5018,-5.0681,745.7123
22.9000,-1.6096,1.0000,-1.6096,0.0000,1.6096,0.0000,5.1546,17.8000,-4.2656,747.7340,-4.0889,745.9268
23.0000,-2.4587,1.0000,-2.4587,0.0000,2.4587,0.0000,3.8492,29.8000,-3.2469,748.7639,-2.9336,746.1851
23.1000,-2.8702,1.0000,-2.8702,0.0000,2.8702,0.0000,1.3710,35.0000,-1.9422,749.3712,-1.5661,746.4985
23.2200,-2.5943,0.4605,-2.5943,0.0000,2.5943,0.0000,-2.1338,32.6000,-0.2252,749.3569,0.0962,746.8925
23.3200,-1.8220,-1.0000,-1.8220,0.0000,1.8220,0.0000,-4.2730,20.6000,1.1084,748.8218,1.2963,747.1874
23.4200,-0.7985,-1.0000,-0.7985,0.0000,0.7985,0.0000,-5.2959,8.6000,2.3167,748.0433,2.2812,747.4363
23.5400,0.5374,-1.0000,0.5374,0.0000,-0.5374,0.0000,-5.5822,-5.8000,3.7064,747.0243,3.3355,747.7106
23.6400,1.6037,-1.0000,1.6037,0.0000,-1.6037,0.0000,-5.1914,-17.8000,4.9281,746.2752,4.2540,747.9569
23.7400,2.4813,-1.0000,2.4813,0.0000,-2.4813,0.0000,-4.0384,-29.8000,6.2759,745.8023,5.3258,748.2535
23.8600,2.9995,-1.0000,2.9995,0.0000,-2.9995,0.0000,-1.2937,-35.0000,7.9756,745.8931,6.5567,748.6075
23.9600,2.8316,-1.0000,2.8316,0.0000,-2.8316,0.0000,1.4856,-35.0000,9.2273,746.5674,8.1568,749.0967
24.0600,2.1812,1.0000,2.1812,0.0000,-2.1812,0.0000,3.6973,-23.0000,10.1696,747.6370,9.3002,749.4675
24.1600,1.2597,1.0000,1.2597,0.0000,-1.2597,0.0000,4.7969,-11.0000,10.8613,748.8868,10.3110,749.8151
24.2800,0.0345,1.0000,0.0345,0.0000,-0.0345,0.0000,5.1114,3.4000,11.5585,750.4536,11.4298,750.2249
24.3800,-0.9324,1.0000,-0.9324,0.0000,0.9324,0.0000,4.6620,15.4000,12.2103,751.7241,12.4160,750.6122
24.4800,-1.6860,1.0000,-1.6860,0.0000,1.6860,0.0000,3.3709,27.4000,13.0827,752.8505,13.5581,751.0970
24.6000,-1.9665,1.0000,-1.9665,0.0000,1.9665,0.0000,0.0900,35.0000,14.5333,753.7341,15.1736,751.8868
24.7000,-1.5443,-1.0000,-1.5443,0.0000,1.5443,0.0000,-3.2310,30.2000,15.9433,753.9039,16.9289,752.9699
24.8000,-0.4855,-1.0000,-0.4855,0.0000,0.4855,0.0000,-5.5088,18.2000,17.3448,753.6471,17.3819,753.3411
24.9000,1.1168,-1.0000,1.1168,0.0000,-1.1168,0.0000,-9.1615,6.2000,18.6884,753.1657,16.9289,752.9699
25.0200,3.0598,-1.0000,3.0598,0.0000,-3.0598,0.0000,-7.9828,-8.2000,20.2809,752.5347,16.9289,752.9699
25.1200,4.3990,-1.0000,4.3990,0.0000,-4.3990,0.0000,-5.9643,-20.2000,21.6559,752.1575,16.9289,752.9699
25.2200,5.0232,-1.0000,5.0232,0.0000,-5.0232,0.0000,-2.3528,-32.2000,23.0773,752.1175,16.9289,752.9699
25.3400,5.2490,-1.0000,5.2490,0.0000,-5.2490,0.0000,-1.0215,-35.0000,24.6521,752.7495,16.9289,752.9699
25.4400,5.8588,-1.0000,5.8588,0.0000,-5.8588,0.0000,-3.3571,-35.0000,25.6182,753.7878,16.9289,752.9699
25.5400,6.7185,-1.0000,6.7185,0.0000,-6.7185,0.0000,-4.6133,-35.0000,26.1040,755.1202,16.9289,752.9699
25.6400,5.5075,1.0000,5.5075,0.0000,-5.5075,0.0000,25.4650,-32.6000,26.0348,756.5370,18.9996,755.9849
25.7600,6.2061,-1.0000,6.2061,0.0000,-6.2061,0.0000,1.7931,-35.0000,25.3101,758.0744,18.8719,756.7728
25.8600,5.4376,-1.0000,5.4376,0.0000,-5.4376,0.0000,3.3790,-35.0000,24.2270,758.9899,18.8540,756.8835
25.9600,4.9020,-1.0000,4.9020,0.0000,-4.9020,0.0000,3.4208,-35.0000,22.8731,759.4116,18.7464,757.0916
26.0800,3.3056,1.0000,3.3056,0.0000,-3.3056,0.0000,6.6840,-20.6000,21.1729,759.2806,18.4092,757.7437
26.1800,2.0383,1.0000,2.0383,0.0000,-2.0383,0.0000,6.3978,-8.6000,19.8082,758.8657,18.4092,757.7437
26.2800,0.7053,1.0000,0.7053,0.0000,-0.7053,0.0000,6.7377,3.4000,18.4713,758.3660,18.1871,758.0179
26.3800,-0.6234,1.0000,-0.6234,0.0000,0.6234,0.0000,6.6195,15.4000,17.1083,757.9455,17.8144,758.4684
26.5000,-1.9361,1.0000,-1.9361,0.0000,1.9361,0.0000,5.0239,29.8000,15.4091,757.7992,16.8959,759.3042
26.6000,-2.5160,1.0000,-2.5160,0.0000,2.5160,0.0000,2.1363,35.0000,14.0496,758.2026,15.7452,760.1493
26.7000,-2.4337,1.0000,-2.4337,0.0000,2.4337,0.0000,-1.2157,35.0000,12.9540,759.1029,14.3517,761.0024
26.8200,-1.5941,-1.0000,-1.5941,0.0000,1.5941,0.0000,-4.1810,20.6000,12.1305,760.5961,12.9512,761.7556
26.9200,-0.5718,-1.0000,-0.5718,0.0000,0.5718,0.0000,-5.3155,8.6000,11.7285,761.9646,12.0421,762.2040
27.0200,0.5508,-1.0000,0.5508,0.0000,-0.5508,0.0000,-5.6592,-3.4000,11.4126,763.3563,11.2497,762.5765
27.1200,1.6580,-1.0000,1.6580,0.0000,-1.6580,0.0000,-5.4480,-15.4000,11.0161,764.7265,10.4487,762.9363
27.2400,2.7857,-1.0000,2.7857,0.0000,-2.7857,0.0000,-4.2667,-29.8000,10.2060,766.2272,9.2999,763.4284
27.3400,3.3262,-1.0000,3.3262,0.0000,-3.3262,0.0000,-2.0909,-35.0000,9.1227,767.1425,8.1202,763.9113
27.4400,3.3396,-1.0000,3.3396,0.0000,-3.3396,0.0000,0.5900,-35.0000,7.7688,767.5643,6.8643,764.4023
27.5600,2.6695,0.8750,2.6695,0.0000,-2.6695,0.0000,3.5445,-25.4000,6.0787,767.3682,5.4259,764.9415
27.6600,1.7463,1.0000,1.7463,0.0000,-1.7463,0.0000,4.8583,-13.4000,4.7632,766.8192,4.4372,765.2993
27.7600,0.7113,1.0000,0.7113,0.0000,-0.7113,0.0000,5.1519,-1.4000,3.5563,766.1502,3.5624,765.6084
27.8600,-0.2542,1.0000,-0.2542,0.0000,0.2542,0.0000,4.6908,10.6000,2.4365,765.5400,2.7404,765.8925
27.9800,-1.2097,1.0000,-1.2097,0.0000,1.2097,0.0000,3.6427,25.0000,1.1146,765.0295,1.7170,766.2395
28.0800,-1.7384,1.0000,-1.7384,0.0000,1.7384,0.0000,2.2748,35.0000,0.0174,764.9001,0.7742,766.5523
28.1800,-1.9441,1.0000,-1.9441,0.0000,1.9441,0.0000,0.6375,35.0000,-1.0164,765.0867,-0.2237,766.8771
28.3000,-1.7884,0.6599,-1.7884,0.0000,1.7884,0.0000,-1.1285,32.0786,-2.0784,765.6574,-1.3786,767.2458
28.4000,-1.4011,-0.7296,-1.4011,0.0000,1.4011,0.0000,-2.1307,20.0786,-2.7955,766.3206,-2.2456,767.5179
28.5000,-0.8975,-1.0000,-0.8975,0.0000,0.8975,0.0000,-2.5993,8.0786,-3.4110,767.0513,-3.0297,767.7609
28.6200,-0.2512,-1.0000,-0.2512,0.0000,0.2512,0.0000,-2.6822,-6.3214,-4.1031,767.9359,-3.9144,768.0313
28.7200,0.2499,-1.0000,0.2499,0.0000,-0.2499,0.0000,-2.4196,-18.3214,-4.7102,768.6270,-4.6553,768.2552
28.8200,0.6500,-1.0000,0.6500,0.0000,-0.6500,0.0000,-1.8254,-30.3214,-5.3977,769.2192,-5.4361,768.4888
28.9200,0.8715,-1.0000,0.8715,0.0000,-0.8715,0.0000,-0.8411,-35.0000,-6.1895,769.6385,-6.2710,768.7354
29.0400,0.8512,-0.4178,0.8512,0.0000,-0.8512,0.0000,0.4334,-27.8000,-7.2239,769.8695,-7.2850,769.0317
29.1400,0.6538,0.4685,0.6538,0.0000,-0.6538,0.0000,1.1224,-15.8000,-8.0987,769.8936,-8.1057,769.2687
29.2400,0.3767,1.0000,0.3767,0.0000,-0.3767,0.0000,1.4363,-3.8000,-8.9656,769.8446,-8.8964,769.4948
29.3600,0.0300,1.0000,0.0300,0.0000,-0.0300,0.0000,1.3986,10.6000,-9.9936,769.7822,-9.8315,769.7599
29.4600,-0.1995,1.0000,-0.1995,0.0000,0.1995,0.0000,1.0355,22.6000,-10.8360,769.7996,-10.6154,769.9799
29.5600,-0.3099,0.6801,-0.3099,0.0000,0.3099,0.0000,0.3702,26.2577,-11.6469,769.9403,-11.4055,770.2000
29.6600,-0.2918,0.0877,-0.2918,0.0000,0.2918,0.0000,-0.2041,14.2577,-12.4130,770.1896,-12.1856,770.4156
29.7800,-0.1874,-0.2938,-0.1874,0.0000,0.1874,0.0000,-0.4812,-0.1423,-13.2919,770.5449,-13.0978,770.6656
29.8800,-0.0971,-0.3201,-0.0971,0.0000,0.0971,0.0000,-0.4172,-11.2050,-14.0153,770.8288,-13.8448,770.8690
29.9800,-0.0439,-0.1798,-0.0439,0.0000,0.0439,0.0000,-0.2237,-6.2913,-14.7371,771.0719,-14.5821,771.0684
30.1000,-0.0130,-0.0864,-0.0130,0.0000,0.0130,0.0000,-0.0995,-3.0256,-15.5848,771.3273,-15.4420,771.2993
30.2000,-0.0004,-0.0522,-0.0004,0.0000,0.0004,0.0000,-0.0526,-1.8287,-16.2716,771.5217,-16.1355,771.4841
30.3000,0.0062,-0.0341,0.0062,0.0000,-0.0062,0.0000,-0.0279,-1.1923,-16.9427,771.7054,-16.8112,771.6634
30.4000,0.0094,-0.0241,0.0094,0.0000,-0.0094,0.0000,-0.0146,-0.8418,-17.6007,771.8818,-17.4725,771.8380
30.5200,0.0109,-0.0144,0.0109,0.0000,-0.0109,0.0000,-0.0036,-0.5051,-18.3761,772.0865,-18.2506,772.0424
30.6200,0.0112,-0.0112,0.0112,0.0000,-0.0112,0.0000,0.0000,-0.3923,-19.0126,772.2527,-18.8887,772.2089
30.7200,0.0110,-0.0100,0.0110,0.0000,-0.0110,0.0000,0.0009,-0.3516,-19.6420,772.4160,-19.5194,772.3729
30.8400,0.0103,-0.0081,0.0103,0.0000,-0.0103,0.0000,0.0021,-0.2851,-20.3898,772.6086,-20.2683,772.5668
30.9400,0.0095,-0.0053,0.0095,0.0000,-0.0095,0.0000,0.0042,-0.1852,-21.0108,772.7678,-20.8882,772.7266
31.0400,0.0089,-0.0049,0.0089,0.0000,-0.0089,0.0000,0.0040,-0.1724,-21.6446,772.9296,-21.5189,772.8884
31.1400,0.0083,-0.0062,0.0083,0.0000,-0.0083,0.0000,0.0020,-0.2187,-22.2957,773.0953,-22.1658,773.0538
31.2600,0.0075,-0.0050,0.0075,0.0000,-0.0075,0.0000,0.0025,-0.1765,-23.1056,773.3005,-22.9700,773.2585
31.3600,0.0070,-0.0039,0.0070,0.0000,-0.0070,0.0000,0.0030,-0.1380,-23.8119,773.4789,-23.6695,773.4358
31.4600,0.0065,-0.0036,0.0065,0.0000,-0.0065,0.0000,0.0030,-0.1251,-24.5574,773.6664,-24.4058,773.6215
31.5800,0.0061,-0.0035,0.0061,0.0000,-0.0061,0.0000,0.0026,-0.1224,-25.5338,773.9111,-25.3650,773.8625
31.6800,0.0059,-0.0039,0.0059,0.0000,-0.0059,0.0000,0.0020,-0.1364,-26.4337,774.1356,-26.2488,774.0835
31.7800,0.0055,-0.0033,0.0055,0.0000,-0.0055,0.0000,0.0022,-0.1151,-27.4072,774.3773,-27.2085,774.3223
31.8800,0.0052,-0.0030,0.0052,0.0000,-0.0052,0.0000,0.0022,-0.1045,-28.4412,774.6329,-28.2314,774.5757
32.0000,0.0051,-0.0044,0.0051,0.0000,-0.0051,0.0000,0.0006,-0.1556,-29.7465,774.9539,-29.5259,774.8946
32.1000,0.0048,-0.0040,0.0048,0.0000,-0.0048,0.0000,0.0008,-0.1404,-30.8758,775.2302,-30.6491,775.1699
32.2000,0.0046,-0.0035,0.0046,0.0000,-0.0046,0.0000,0.0011,-0.1222,-32.0184,775.5085,-31.7916,775.4487
32.3000,0.0043,-0.0026,0.0043,0.0000,-0.0043,0.0000,0.0017,-0.0917,-33.1378,775.7800,-32.9183,775.7224
32.4000,0.0041,-0.0032,0.0041,0.0000,-0.0041,0.0000,0.0009,-0.1121,-34.2089,776.0388,-34.0001,775.9841
32.5000,0.0040,-0.0036,0.0040,0.0000,-0.0040,0.0000,0.0004,-0.1272,-35.2215,776.2825,-35.0248,776.2311
32.6000,0.0038,-0.0035,0.0038,0.0000,-0.0038,0.0000,0.0003,-0.1233,-36.1687,776.5098,-35.9864,776.4622
32.7000,0.0036,-0.0033,0.0036,0.0000,-0.0036,0.0000,0.0003,-0.1161,-37.0286,776.7156,-36.8655,776.6729
32.8000,0.0035,-0.0038,0.0035,0.0000,-0.0035,0.0000,-0.0003,-0.1336,-37.7882,776.8969,-37.6449,776.8591
32.9000,0.0032,-0.0017,0.0032,0.0000,-0.0032,0.0000,0.0015,-0.0583,-38.4563,777.0560,-38.3301,777.0226
33.0000,0.0031,-0.0023,0.0031,0.0000,-0.0031,0.0000,0.0009,-0.0791,-39.0442,777.1959,-38.9333,777.1663
33.1000,0.0031,-0.0029,0.0031,0.0000,-0.0031,0.0000,0.0002,-0.1005,-39.5635,777.3192,-39.4652,777.2927
33.2000,0.0029,-0.0025,0.0029,0.0000,-0.0029,0.0000,0.0004,-0.0879,-40.0270,777.4291,-39.9389,777.4052
33.3000,0.0028,-0.0024,0.0028,0.0000,-0.0028,0.0000,0.0005,-0.0831,-40.4638,777.5327,-40.3748,777.5087
33.4000,0.0027,-0.0021,0.0027,0.0000,-0.0027,0.0000,0.0006,-0.0746,-40.9667,777.6516,-40.8579,777.6231
33.5000,0.0025,-0.0014,0.0025,0.0000,-0.0025,0.0000,0.0011,-0.0500,-41.5869,777.7982,-41.4532,777.7640
33.6000,0.0023,-0.0015,0.0023,0.0000,-0.0023,0.0000,0.0007,-0.0536,-42.3418,777.9763,-42.1802,777.9359
33.7000,0.0021,-0.0009,0.0021,0.0000,-0.0021,0.0000,0.0013,-0.0298,-43.2282,778.1852,-43.0420,778.1392
33.8000,0.0021,-0.0025,0.0021,0.0000,-0.0021,0.0000,-0.0004,-0.0864,-44.2231,778.4194,-44.0169,778.3688
33.9000,0.0019,-0.0019,0.0019,0.0000,-0.0019,0.0000,0.0000,-0.0673,-45.3068,778.6740,-45.0842,778.6197
34.0000,0.0019,-0.0018,0.0019,0.0000,-0.0019,0.0000,0.0001,-0.0637,-46.4649,778.9455,-46.2278,778.8881
34.1000,0.0017,-0.0004,0.0017,0.0000,-0.0017,0.0000,0.0013,-0.0145,-47.6994,779.2344,-47.4461,779.1735
34.2000,0.0016,-0.0007,0.0016,0.0000,-0.0016,0.0000,0.0009,-0.0230,-49.0257,779.5444,-48.7533,779.4792
34.3000,0.0015,-0.0006,0.0015,0.0000,-0.0015,0.0000,0.0009,-0.0218,-50.4385,779.8741,-50.1501,779.8054
34.4000,0.0013,-0.0007,0.0013,0.0000,-0.0013,0.0000,0.0006,-0.0251,-51.9220,780.2198,-51.6206,780.1483
34.5000,0.0012,-0.0007,0.0012,0.0000,-0.0012,0.0000,0.0005,-0.0249,-53.4631,780.5787,-53.1511,780.5048
34.6000,0.0011,-0.0005,0.0011,0.0000,-0.0011,0.0000,0.0006,-0.0169,-55.0512,780.9481,-54.7305,780.8724
34.7000,0.0009,-0.0003,0.0009,0.0000,-0.0009,0.0000,0.0006,-0.0096,-56.6777,781.3264,-56.3499,781.2492
34.8000,0.0007,0.0007,0.0007,0.0000,-0.0007,0.0000,0.0014,0.0233,-58.3353,781.7118,-58.0018,781.6335
34.9000,0.0006,-0.0003,0.0006,0.0000,-0.0006,0.0000,0.0003,-0.0099,-60.0184,782.1033,-59.6801,782.0240
35.0000,0.0004,0.0006,0.0004,0.0000,-0.0004,0.0000,0.0010,0.0216,-61.7222,782.4998,-61.3801,782.4198
35.1000,0.0002,0.0001,0.0002,0.0000,-0.0002,0.0000,0.0003,0.0042,-63.4428,782.9008,-63.0975,782.8201
35.2000,-0.0001,0.0022,-0.0001,0.0000,0.0001,0.0000,0.0021,0.0768,-65.1770,783.3055,-64.8292,783.2243
35.3000,-0.0002,0.0023,-0.0002,0.0000,0.0002,0.0000,0.0020,0.0804,-66.9223,783.7136,-66.5725,783.6320
35.4000,-0.0004,0.0009,-0.0004,0.0000,0.0004,0.0000,0.0006,0.0330,-68.6766,784.1248,-68.3250,784.0427
35.5000,-0.0006,0.0025,-0.0006,0.0000,0.0006,0.0000,0.0019,0.0869,-70.4381,784.5388,-70.0852,784.4564
35.6000,-0.0008,0.0019,-0.0008,0.0000,0.0008,0.0000,0.0011,0.0666,-72.2053,784.9557,-71.8513,784.8729
35.7000,-0.0011,0.0028,-0.0011,0.0000,0.0011,0.0000,0.0017,0.0983,-73.9772,785.3752,-73.6223,785.2921
35.8000,-0.0013,0.0024,-0.0013,0.0000,0.0013,0.0000,0.0011,0.0826,-75.7527,785.7974,-75.3971,785.7140
35.9000,-0.0015,0.0028,-0.0015,0.0000,0.0015,0.0000,0.0013,0.0972,-77.5310,786.2224,-77.1748,786.1386
36.0000,-0.0016,0.0013,-0.0016,0.0000,0.0016,0.0000,-0.0003,0.0472,-79.3115,786.6502,-78.9549,786.5660
36.1000,-0.0019,0.0019,-0.0019,0.0000,0.0019,0.0000,-0.0001,0.0656,-81.0936,787.0809,-80.7367,786.9965
36.2000,-0.0023,0.0030,-0.0023,0.0000,0.0023,0.0000,0.0008,0.1060,-82.8769,787.5148,-82.5196,787.4300
36.3000,-0.0025,0.0029,-0.0025,0.0000,0.0025,0.0000,0.0004,0.1026,-84.6608,787.9521,-84.3034,787.8668
36.4000,-0.0028,0.0033,-0.0028,0.0000,0.0028,0.0000,0.0004,0.1144,-86.4452,788.3929,-86.0876,788.3073
36.5000,-0.0032,0.0048,-0.0032,0.0000,0.0032,0.0000,0.0016,0.1672,-88.2296,788.8376,-87.8719,788.7515
36.6000,-0.0036,0.0063,-0.0036,0.0000,0.0036,0.0000,0.0027,0.2218,-90.0138,789.2865,-89.6561,789.1998
36.7000,-0.0040,0.0061,-0.0040,0.0000,0.0040,0.0000,0.0022,0.2144,-91.7975,789.7399,-91.4399,789.6526
36.8000,-0.0044,0.0070,-0.0044,0.0000,0.0044,0.0000,0.0027,0.2464,-93.5806,790.1982,-93.2230,790.1103
36.9000,-0.0048,0.0072,-0.0048,0.0000,0.0048,0.0000,0.0024,0.2530,-95.3627,790.6618,-95.0052,790.5732
37.0000,-0.0054,0.0097,-0.0054,0.0000,0.0054,0.0000,0.0044,0.3410,-97.1437,791.1312,-96.7863,791.0420
37.1000,-0.0059,0.0105,-0.0059,0.0000,0.0059,0.0000,0.0046,0.3659,-98.9233,791.6071,-98.5660,791.5170
37.2000,-0.0065,0.0125,-0.0065,0.0000,0.0065,0.0000,0.0060,0.4374,-100.7012,792.0900,-100.3441,791.9990
37.3000,-0.0072,0.0147,-0.0072,0.0000,0.0072,0.0000,0.0075,0.5161,-102.4773,792.5805,-102.1203,792.4886
37.4000,-0.0079,0.0152,-0.0079,0.0000,0.0079,0.0000,0.0072,0.5307,-104.2510,793.0797,-103.8943,792.9868
37.5000,-0.0086,0.0130,-0.0086,0.0000,0.0086,0.0000,0.0044,0.4538,-106.0223,793.5884,-105.6658,793.4941
37.6000,-0.0096,0.0144,-0.0096,0.0000,0.0096,0.0000,0.0048,0.5030,-107.7906,794.1076,-107.4344,794.0121
37.7000,-0.0108,0.0164,-0.0108,0.0000,0.0108,0.0000,0.0056,0.5750,-109.5554,794.6387,-109.1996,794.5417
37.8000,-0.0120,0.0151,-0.0120,0.0000,0.0120,0.0000,0.0031,0.5273,-111.3162,795.1831,-110.9608,795.0845
37.9000,-0.0133,0.0149,-0.0133,0.0000,0.0133,0.0000,0.0016,0.5218,-113.0723,795.7429,-112.7174,795.6424
38.0000,-0.0153,0.0186,-0.0153,0.0000,0.0153,0.0000,0.0032,0.6772,-114.8228,796.3201,-114.4683,796.2177
38.1000,-0.0174,0.0201,-0.0174,0.0000,0.0174,0.0000,0.0027,0.8811,-116.5664,796.9177,-116.2126,796.8129
38.2000,-0.0204,0.0322,-0.0204,0.0000,0.0204,0.0000,0.0119,1.1282,-118.3019,797.5387,-117.9486,797.4317
38.3000,-0.0241,0.0365,-0.0241,0.0000,0.0241,0.0000,0.0124,1.2774,-120.0270,798.1882,-119.6743,798.0784
38.4000,-0.0291,0.0514,-0.0291,0.0000,0.0291,0.0000,0.0223,1.7996,-121.7385,798.8725,-121.3865,798.7595
38.5000,-0.0364,0.0804,-0.0364,0.0000,0.0364,0.0000,0.0440,2.3612,-123.4332,799.5977,-123.0812,799.4823
38.6000,-0.0485,0.1143,-0.0485,0.0000,0.0485,0.0000,0.0658,3.2612,-125.1031,800.3780,-124.7504,800.2604
38.7000,-0.0665,0.1786,-0.0665,0.0000,0.0665,0.0000,0.1121,4.3011,-126.7383,801.2287,-126.3827,801.1102
38.8000,-0.1049,0.3509,-0.1049,0.0000,0.1049,0.0000,0.2460,5.8011,-128.3199,802.1748,-127.9509,802.0643
38.9000,-0.2032,0.8797,-0.2032,0.0000,0.2032,0.0000,0.6765,7.3011,-129.8220,803.2422,-129.3927,803.1714
39.0000,-0.4870,1.0000,-0.4870,0.0000,0.4870,0.0000,2.0314,8.8011,-131.2117,804.4520,-130.5043,804.4485
39.1000,-1.0852,1.0000,-1.0852,0.0000,1.0852,0.0000,2.9091,10.3011,-132.4489,805.8168,-130.9768,805.7804
39.2000,-2.3066,1.0000,-2.3066,0.0000,2.3066,0.0000,5.4412,11.8011,-133.4864,807.3386,-130.8750,806.5193
39.3000,-3.6003,1.0000,-3.6003,0.0000,3.6003,0.0000,7.1210,13.3011,-134.2711,809.0043,-130.8198,806.7853
39.4000,-4.9797,1.0000,-4.9797,0.0000,4.9797,0.0000,5.7004,14.8011,-134.7476,810.7824,-130.3011,807.6341
39.5000,-6.4591,1.0000,-6.4591,0.0000,6.4591,0.0000,8.1632,16.3011,-134.8631,812.6189,-130.1723,807.7691
39.6000,-7.5843,1.0000,-7.5843,0.0000,7.5843,0.0000,5.8503,17.8011,-134.5755,814.4358,-129.7052,808.2589
39.7000,-8.5575,1.0000,-8.5575,0.0000,8.5575,0.0000,4.4572,19.3011,-133.8627,816.1307,-128.9360,808.8787
39.8000,-9.2599,1.0000,-9.2599,0.0000,9.2599,0.0000,3.0421,20.8011,-132.7349,817.5818,-128.1519,809.4005
39.9000,-9.5913,1.0000,-9.5913,0.0000,9.5913,0.0000,1.2606,22.3011,-131.2458,818.6575,-127.3737,809.8518
40.0000,-9.4410,1.0000,-9.4410,0.0000,9.4410,0.0000,-1.4186,23.8011,-129.5022,819.2325,-125.8402,810.6153
40.1000,-8.8029,1.0000,-8.8029,0.0000,8.8029,0.0000,-3.7867,25.3011,-127.6675,819.2117,-124.7073,811.1146
40.2000,-7.6609,1.0000,-7.6609,0.0000,7.6609,0.0000,-6.2673,26.8011,-125.9545,818.5577,-123.5294,811.5853
40.3000,-6.1024,-1.0000,-6.1024,0.0000,6.1024,0.0000,-8.1647,25.3011,-124.5860,817.3367,-122.7415,811.8818
40.4000,-4.3102,-1.0000,-4.3102,0.0000,4.3102,0.0000,-9.1022,23.8011,-123.7087,815.7247,-122.3699,812.0166
40.5000,-2.4852,-1.0000,-2.4852,0.0000,2.4852,0.0000,-9.0343,22.3011,-123.3841,813.9172,-122.5563,811.9490
40.6000,-0.8051,-1.0000,-0.8051,0.0000,0.8051,0.0000,-8.1002,20.8011,-123.6046,812.0932,-123.2304,811.7001
40.7000,0.5803,-1.0000,0.5803,0.0000,-0.5803,0.0000,-6.4783,19.3011,-124.3136,810.3972,-124.3557,811.2580
40.8000,1.5589,-1.0000,1.5589,0.0000,-1.5589,0.0000,-4.3126,17.8011,-125.4265,808.9330,-125.8406,810.6151
40.9000,2.0389,-1.0000,2.0389,0.0000,-2.0389,0.0000,-1.8277,16.3011,-126.8473,807.7643,-127.5677,809.7393
41.0000,1.9050,-0.3846,1.9050,0.0000,-1.9050,0.0000,1.5204,14.8011,-128.4824,806.9196,-129.3423,808.5513
41.1000,0.9337,1.0000,0.9337,0.0000,-0.9337,0.0000,5.7448,16.3011,-130.2537,806.4207,-130.6987,806.9836
41.2000,-0.7574,1.0000,-0.7574,0.0000,0.7574,0.0000,8.5557,17.8011,-132.0904,806.3201,-130.9525,806.1462
41.3000,-2.5487,1.0000,-2.5487,0.0000,2.5487,0.0000,8.9411,19.3011,-133.8973,806.6607,-130.9780,806.0235
41.4000,-4.1871,1.0000,-4.1871,0.0000,4.1871,0.0000,7.7498,20.8011,-135.5530,807.4584,-130.9074,806.3635
41.5000,-5.4674,1.0000,-5.4674,0.0000,5.4674,0.0000,6.5155,22.3011,-136.9175,808.6883,-130.8198,806.7853
41.6000,-6.7273,1.0000,-6.7273,0.0000,6.7273,0.0000,6.4529,23.8011,-137.8461,810.2720,-130.8198,806.7853
41.7000,-8.7016,1.0000,-8.7016,0.0000,8.7016,0.0000,9.8481,25.3011,-138.2113,812.0701,-130.6360,807.0861
